0.0,0
1.0,0
2.0,0
3.0,0
4.0,1
5.0,2
6.0,0
7.0,1
8.0,0
9.0,0
10.0,0
11.0,0
12.0,0
13.0,0
14.0,1
15.0,0
16.0,0
17.0,0
18.0,0
19.0,2
20.0,1
21.0,0
22.0,0
23.0,1
24.0,0
25.0,1
26.0,1
27.0,0
28.0,1
29.0,1
30.0,0
31.0,0
32.0,2
33.0,0
34.0,1
35.0,0
36.0,0
37.0,1
38.0,0
39.0,1
40.0,3
41.0,0
42.0,0
43.0,0
44.0,0
45.0,0
46.0,2
47.0,0
48.0,1
49.0,0
50.0,2
51.0,1
52.0,0
53.0,2
54.0,2
55.0,0
56.0,1
57.0,2
58.0,0
59.0,1
60.0,2
61.0,0
62.0,1
63.0,0
64.0,2
65.0,0
66.0,0
67.0,0
68.0,0
69.0,1
70.0,0
71.0,0
72.0,0
73.0,1
74.0,1
75.0,1
76.0,0
77.0,0
78.0,2
79.0,3
80.0,0
81.0,1
82.0,0
83.0,3
84.0,3
85.0,1
86.0,2
87.0,1
88.0,0
89.0,2
90.0,1
91.0,0
92.0,1
93.0,0
94.0,1
95.0,0
96.0,3
97.0,0
98.0,1
99.0,0
100.0,2
101.0,0
102.0,0
103.0,3
104.0,0
105.0,1
106.0,1
107.0,0
108.0,1
109.0,2
110.0,0
111.0,1
112.0,0
113.0,0
114.0,0
115.0,1
116.0,1
117.0,1
118.0,0
119.0,0
120.0,1
121.0,1
122.0,1
123.0,0
124.0,0
125.0,1
126.0,0
127.0,0
128.0,1
129.0,0
130.0,0
131.0,0
132.0,2
133.0,0
134.0,1
135.0,1
136.0,1
137.0,0
138.0,1
139.0,1
140.0,1
141.0,2
142.0,0
143.0,0
144.0,0
145.0,0
146.0,0
147.0,0
148.0,0
149.0,1
150.0,0
151.0,2
152.0,0
153.0,0
154.0,0
155.0,0
156.0,2
157.0,0
158.0,0
159.0,0
160.0,0
161.0,0
162.0,2
163.0,1
164.0,0
165.0,0
166.0,0
167.0,0
168.0,0
169.0,2
170.0,1
171.0,0
172.0,0
173.0,0
174.0,3
175.0,0
176.0,1
177.0,0
178.0,2
179.0,1
180.0,7
181.0,4
182.0,9
183.0,26
184.0,31
185.0,38
186.0,45
187.0,48
188.0,39
189.0,51
190.0,49
191.0,52
192.0,47
193.0,48
194.0,56
195.0,41
196.0,36
197.0,33
198.0,30
199.0,20
200.0,13
201.0,23
202.0,20
203.0,11
204.0,5
205.0,12
206.0,11
207.0,5
208.0,13
209.0,10
210.0,4
211.0,8
212.0,7
213.0,8
214.0,6
215.0,11
216.0,0
217.0,4
218.0,8
219.0,4
220.0,3
221.0,2
222.0,3
223.0,3
224.0,3
225.0,0
226.0,3
227.0,1
228.0,2
229.0,1
230.0,2
231.0,2
232.0,1
233.0,2
234.0,0
235.0,0
236.0,1
237.0,1
238.0,1
239.0,1
240.0,0
241.0,3
242.0,1
243.0,2
244.0,0
245.0,2
246.0,2
247.0,2
248.0,1
249.0,0
250.0,0
251.0,1
252.0,0
253.0,0
254.0,3
255.0,1
256.0,0
257.0,2
258.0,0
259.0,1
260.0,3
261.0,1
262.0,3
263.0,0
264.0,1
265.0,1
266.0,1
267.0,1
268.0,1
269.0,2
270.0,1
271.0,0
272.0,0
273.0,1
274.0,2
275.0,0
276.0,0
277.0,0
278.0,1
279.0,0
280.0,2
281.0,2
282.0,2
283.0,0
284.0,0
285.0,1
286.0,1
287.0,1
288.0,1
289.0,1
290.0,1
291.0,1
292.0,0
293.0,0
294.0,1
295.0,1
296.0,1
297.0,1
298.0,2
299.0,1
300.0,0
301.0,1
302.0,2
303.0,0
304.0,0
305.0,0
306.0,2
307.0,1
308.0,0
309.0,1
310.0,0
311.0,1
312.0,1
313.0,0
314.0,0
315.0,2
316.0,0
317.0,0
318.0,0
319.0,3
320.0,2
321.0,2
322.0,1
323.0,0
324.0,0
325.0,1
326.0,2
327.0,1
328.0,0
329.0,0
330.0,0
331.0,2
332.0,1
333.0,1
334.0,1
335.0,1
336.0,0
337.0,0
338.0,1
339.0,0
340.0,1
341.0,1
342.0,1
343.0,0
344.0,2
345.0,1
346.0,0
347.0,0
348.0,0
349.0,1
350.0,0
351.0,0
352.0,0
353.0,0
354.0,0
355.0,2
356.0,2
357.0,0
358.0,1
359.0,1
360.0,0
361.0,0
362.0,1
363.0,2
364.0,0
365.0,1
366.0,1
367.0,0
368.0,2
369.0,1
370.0,0
371.0,2
372.0,1
373.0,0
374.0,1
375.0,3
376.0,1
377.0,1
378.0,0
379.0,0
380.0,2
381.0,0
382.0,1
383.0,0
384.0,1
385.0,0
386.0,1
387.0,1
388.0,1
389.0,0
390.0,0
391.0,2
392.0,3
393.0,1
394.0,0
395.0,0
396.0,2
397.0,2
398.0,1
399.0,0
400.0,1
401.0,1
402.0,0
403.0,0
404.0,0
405.0,0
406.0,0
407.0,0
408.0,0
409.0,0
410.0,1
411.0,1
412.0,1
413.0,0
414.0,2
415.0,0
416.0,0
417.0,0
418.0,1
419.0,0
420.0,1
421.0,1
422.0,1
423.0,2
424.0,7
425.0,13
426.0,42
427.0,47
428.0,42
429.0,53
430.0,63
431.0,61
432.0,55
433.0,90
434.0,48
435.0,55
436.0,47
437.0,55
438.0,43
439.0,40
440.0,22
441.0,39
442.0,28
443.0,19
444.0,18
445.0,11
446.0,18
447.0,11
448.0,9
449.0,8
450.0,7
451.0,7
452.0,4
453.0,5
454.0,6
455.0,7
456.0,7
457.0,5
458.0,6
459.0,4
460.0,2
461.0,4
462.0,3
463.0,1
464.0,1
465.0,2
466.0,0
467.0,3
468.0,3
469.0,0
470.0,0
471.0,2
472.0,0
473.0,2
474.0,2
475.0,0
476.0,0
477.0,2
478.0,0
479.0,3
480.0,3
481.0,2
482.0,1
483.0,1
484.0,1
485.0,1
486.0,0
487.0,2
488.0,1
489.0,1
490.0,1
491.0,1
492.0,0
493.0,3
494.0,2
495.0,0
496.0,1
497.0,0
498.0,2
499.0,1
500.0,1
501.0,0
502.0,0
503.0,1
504.0,1
505.0,1
506.0,0
507.0,1
508.0,0
509.0,2
510.0,2
511.0,2
512.0,1
513.0,0
514.0,2
515.0,2
516.0,1
517.0,0
518.0,0
519.0,2
520.0,0
521.0,1
522.0,1
523.0,1
524.0,0
525.0,0
526.0,0
527.0,1
528.0,0
529.0,2
530.0,1
531.0,3
532.0,3
533.0,10
534.0,26
535.0,24
536.0,31
537.0,69
538.0,59
539.0,58
540.0,63
541.0,62
542.0,60
543.0,61
544.0,69
545.0,59
546.0,51
547.0,48
548.0,49
549.0,48
550.0,36
551.0,15
552.0,21
553.0,14
554.0,14
555.0,18
556.0,13
557.0,7
558.0,11
559.0,12
560.0,5
561.0,4
562.0,8
563.0,3
564.0,6
565.0,4
566.0,1
567.0,4
568.0,3
569.0,4
570.0,3
571.0,1
572.0,1
