0.0,3
1.0,0
2.0,0
3.0,0
4.0,0
5.0,2
6.0,1
7.0,0
8.0,2
9.0,1
10.0,0
11.0,1
12.0,0
13.0,0
14.0,0
15.0,2
16.0,1
17.0,4
18.0,0
19.0,0
20.0,0
21.0,1
22.0,0
23.0,0
24.0,0
25.0,1
26.0,0
27.0,0
28.0,0
29.0,0
30.0,1
31.0,0
32.0,0
33.0,0
34.0,0
35.0,0
36.0,3
37.0,1
38.0,0
39.0,0
40.0,0
41.0,0
42.0,1
43.0,1
44.0,1
45.0,1
46.0,0
47.0,2
48.0,1
49.0,1
50.0,1
51.0,0
52.0,0
53.0,0
54.0,1
55.0,0
56.0,1
57.0,0
58.0,0
59.0,2
60.0,0
61.0,0
62.0,0
63.0,1
64.0,1
65.0,0
66.0,1
67.0,0
68.0,0
69.0,0
70.0,0
71.0,1
72.0,0
73.0,1
74.0,0
75.0,1
76.0,1
77.0,1
78.0,1
79.0,0
80.0,0
81.0,0
82.0,2
83.0,0
84.0,1
85.0,0
86.0,1
87.0,0
88.0,2
89.0,0
90.0,1
91.0,1
92.0,1
93.0,0
94.0,1
95.0,0
96.0,0
97.0,2
98.0,1
99.0,0
100.0,2
101.0,1
102.0,1
103.0,0
104.0,1
105.0,0
106.0,0
107.0,1
108.0,0
109.0,1
110.0,0
111.0,0
112.0,0
113.0,0
114.0,2
115.0,0
116.0,0
117.0,0
118.0,1
119.0,0
120.0,1
121.0,2
122.0,0
123.0,1
124.0,2
125.0,2
126.0,0
127.0,1
128.0,1
129.0,0
130.0,0
131.0,1
132.0,0
133.0,0
134.0,1
135.0,1
136.0,0
137.0,3
138.0,1
139.0,0
140.0,2
141.0,1
142.0,0
143.0,0
144.0,1
145.0,1
146.0,0
147.0,1
148.0,0
149.0,2
150.0,1
151.0,0
152.0,1
153.0,2
154.0,0
155.0,1
156.0,1
157.0,0
158.0,0
159.0,0
160.0,0
161.0,0
162.0,1
163.0,1
164.0,0
165.0,0
166.0,0
167.0,0
168.0,1
169.0,0
170.0,2
171.0,0
172.0,0
173.0,0
174.0,1
175.0,0
176.0,1
177.0,1
178.0,1
179.0,2
180.0,1
181.0,0
182.0,0
183.0,2
184.0,4
185.0,2
186.0,3
187.0,5
188.0,5
189.0,7
190.0,3
191.0,4
192.0,4
193.0,0
194.0,2
195.0,5
196.0,3
197.0,2
198.0,1
199.0,2
200.0,0
201.0,5
202.0,1
203.0,3
204.0,1
205.0,4
206.0,1
207.0,2
208.0,1
209.0,3
210.0,0
211.0,1
212.0,0
213.0,2
214.0,0
215.0,1
216.0,1
217.0,1
218.0,1
219.0,2
220.0,0
221.0,0
222.0,0
223.0,0
224.0,4
225.0,2
226.0,0
227.0,0
228.0,1
229.0,0
230.0,1
231.0,0
232.0,0
233.0,0
234.0,0
235.0,0
236.0,2
237.0,0
238.0,1
239.0,0
240.0,1
241.0,1
242.0,0
243.0,1
244.0,1
245.0,0
246.0,0
247.0,0
248.0,0
249.0,1
250.0,0
251.0,0
252.0,2
253.0,0
254.0,0
255.0,3
256.0,2
257.0,0
258.0,0
259.0,0
260.0,3
261.0,0
262.0,2
263.0,0
264.0,2
265.0,1
266.0,1
267.0,0
268.0,1
269.0,0
270.0,0
271.0,0
272.0,2
273.0,0
274.0,0
275.0,0
276.0,0
277.0,0
278.0,0
279.0,0
280.0,1
281.0,0
282.0,0
283.0,0
284.0,0
285.0,0
286.0,1
287.0,0
288.0,0
289.0,1
290.0,0
291.0,0
292.0,0
293.0,1
294.0,1
295.0,1
296.0,1
297.0,1
298.0,0
299.0,0
300.0,0
301.0,1
302.0,0
303.0,1
304.0,0
305.0,1
306.0,1
307.0,0
308.0,0
309.0,0
310.0,1
311.0,0
312.0,0
313.0,0
314.0,0
315.0,0
316.0,1
317.0,0
318.0,0
319.0,0
320.0,0
321.0,1
322.0,1
323.0,2
324.0,0
325.0,1
326.0,0
327.0,0
328.0,0
329.0,0
330.0,0
331.0,0
332.0,1
333.0,0
334.0,0
335.0,1
336.0,0
337.0,0
338.0,0
339.0,0
340.0,0
341.0,1
342.0,0
343.0,0
344.0,1
345.0,0
346.0,1
347.0,0
348.0,1
349.0,1
350.0,0
351.0,0
352.0,1
353.0,0
354.0,0
355.0,0
356.0,0
357.0,1
358.0,1
359.0,0
360.0,0
361.0,2
362.0,0
363.0,0
364.0,0
365.0,2
366.0,1
367.0,1
368.0,1
369.0,0
370.0,0
371.0,1
372.0,0
373.0,0
374.0,0
375.0,0
376.0,0
377.0,1
378.0,0
379.0,2
380.0,1
381.0,0
382.0,0
383.0,1
384.0,2
385.0,3
386.0,0
387.0,1
388.0,2
389.0,1
390.0,0
391.0,1
392.0,0
393.0,2
394.0,2
395.0,2
396.0,0
397.0,1
398.0,1
399.0,1
400.0,0
401.0,0
402.0,0
403.0,2
404.0,1
405.0,1
406.0,0
407.0,0
408.0,1
409.0,1
410.0,3
411.0,0
412.0,0
413.0,1
414.0,1
415.0,1
416.0,1
417.0,1
418.0,0
419.0,0
420.0,0
421.0,0
422.0,2
423.0,3
424.0,5
425.0,4
426.0,4
427.0,4
428.0,10
429.0,4
430.0,14
431.0,8
432.0,7
433.0,5
434.0,8
435.0,6
436.0,6
437.0,3
438.0,2
439.0,4
440.0,3
441.0,4
442.0,1
443.0,3
444.0,2
445.0,5
446.0,1
447.0,2
448.0,0
449.0,1
450.0,2
451.0,2
452.0,3
453.0,1
454.0,1
455.0,0
456.0,2
457.0,2
458.0,1
459.0,0
460.0,1
461.0,1
462.0,1
463.0,1
464.0,0
465.0,0
466.0,1
467.0,0
468.0,0
469.0,0
470.0,1
471.0,0
472.0,0
473.0,2
474.0,1
475.0,2
476.0,0
477.0,1
478.0,0
479.0,1
480.0,2
481.0,0
482.0,0
483.0,2
484.0,0
485.0,0
486.0,0
487.0,0
488.0,1
489.0,2
490.0,0
491.0,0
492.0,0
493.0,0
494.0,0
495.0,0
496.0,0
497.0,1
498.0,1
499.0,1
500.0,1
501.0,1
502.0,1
503.0,0
504.0,1
505.0,1
506.0,0
507.0,0
508.0,1
509.0,0
510.0,0
511.0,1
512.0,0
513.0,0
514.0,0
515.0,0
516.0,2
517.0,1
518.0,0
519.0,1
520.0,1
521.0,0
522.0,0
523.0,0
524.0,1
525.0,1
526.0,0
527.0,0
528.0,0
529.0,7
530.0,2
531.0,0
532.0,0
533.0,0
534.0,0
535.0,8
536.0,4
537.0,7
538.0,5
539.0,5
540.0,5
541.0,13
542.0,6
543.0,5
544.0,6
545.0,8
546.0,3
547.0,6
548.0,2
549.0,1
550.0,3
551.0,7
552.0,1
553.0,2
554.0,4
555.0,3
556.0,3
557.0,4
558.0,2
559.0,0
560.0,1
561.0,3
562.0,0
563.0,0
564.0,0
565.0,1
566.0,1
567.0,3
568.0,2
569.0,1
570.0,1
571.0,0
572.0,0
573.0,0
574.0,0
575.0,0
576.0,2
577.0,0
578.0,1
579.0,1
580.0,0
581.0,0
582.0,0
583.0,2
584.0,2
585.0,0
586.0,2
587.0,0
588.0,1
589.0,0
590.0,0
591.0,0
592.0,2
593.0,1
594.0,0
595.0,0
596.0,1
597.0,0
598.0,0
599.0,0
600.0,1
601.0,0
602.0,2
603.0,0
